symbol,S,K,C,bid,ask,T,r,market_iv,moneyness_SK
SPXW261005C07975000,7643.99,7975.0,1.175,1.1,1.25,0.04424462748079435,0.0525,0.09378957977294922,0.9584940438871473
SPXW261005C08000000,7643.99,8000.0,0.875,0.8,0.95,0.04424462748079435,0.0525,0.09568165069580079,0.95549875
SPXW261005C08025000,7643.99,8025.0,0.7250000000000001,0.65,0.8,0.04424462748079435,0.0525,0.09885544708251953,0.9525221183800623
SPXW261005C08050000,7643.99,8050.0,0.6499999999999999,0.6,0.7,0.04424462748079435,0.0525,0.10245648529052734,0.9495639751552795
SPXW261005C08075000,7643.99,8075.0,0.55,0.5,0.6,0.04424462748079435,0.0525,0.10563028167724609,0.9466241486068111
SPXW261006C07250000,7643.99,7250.0,416.35,406.1,426.6,0.04698247826792645,0.0525,0.23200612361907957,1.054343448275862
SPXW261006C07375000,7643.99,7375.0,297.75,295.0,300.5,0.04698247826792645,0.0525,0.17820417140960693,1.036473220338983
SPXW261006C07400000,7643.99,7400.0,274.0,271.3,276.7,0.04698247826792645,0.0525,0.17012090873718264,1.0329716216216216
SPXW261006C07450000,7643.99,7450.0,229.45,227.1,231.8,0.04698247826792645,0.0525,0.1580131806945801,1.0260389261744967
SPXW261006C07480000,7643.99,7480.0,202.39999999999998,200.1,204.7,0.04698247826792645,0.0525,0.1493043139266968,1.0219237967914439
SPXW261006C07500000,7643.99,7500.0,185.85,179.0,192.7,0.04698247826792645,0.0525,0.15331352066040044,1.0191986666666666
SPXW261006C07520000,7643.99,7520.0,170.0,167.7,172.3,0.04698247826792645,0.0525,0.14245700080871582,1.0164880319148937
SPXW261006C07525000,7643.99,7525.0,165.8,163.5,168.1,0.04698247826792645,0.0525,0.14117527534484867,1.0158126245847177
SPXW261006C07530000,7643.99,7530.0,161.15,158.9,163.4,0.04698247826792645,0.0525,0.13905051021575932,1.0151381142098272
SPXW261006C07550000,7643.99,7550.0,145.89999999999998,143.6,148.2,0.04698247826792645,0.0525,0.13595109968185423,1.0124490066225165
SPXW261006C07570000,7643.99,7570.0,130.60000000000002,130.4,130.8,0.04698247826792645,0.0525,0.128739486618042,1.0097741083223248
SPXW261006C07575000,7643.99,7575.0,126.35,126.1,126.6,0.04698247826792645,0.0525,0.1270686659240723,1.0091075907590759
SPXW261006C07580000,7643.99,7580.0,122.6,122.4,122.8,0.04698247826792645,0.0525,0.12595669279098512,1.0084419525065962
SPXW261006C07590000,7643.99,7590.0,115.85,115.6,116.1,0.04698247826792645,0.0525,0.12491910551071167,1.0071133069828722
SPXW261006C07600000,7643.99,7600.0,108.7,108.4,109.0,0.04698247826792645,0.0525,0.12305373720169069,1.0057881578947367
SPXW261006C07610000,7643.99,7610.0,101.7,101.4,102.0,0.04698247826792645,0.0525,0.1211025390625,1.004466491458607
SPXW261006C07620000,7643.99,7620.0,94.7,94.4,95.0,0.04698247826792645,0.0525,0.11890911006927489,1.0031482939632546
SPXW261006C07625000,7643.99,7625.0,91.2,91.0,91.4,0.04698247826792645,0.0525,0.11757588670730593,1.0024904918032786
SPXW261006C07630000,7643.99,7630.0,87.7,87.4,88.0,0.04698247826792645,0.0525,0.11646772823333741,1.0018335517693315
SPXW261006C07640000,7643.99,7640.0,81.9,81.6,82.2,0.04698247826792645,0.0525,0.11548736083984376,1.0005222513089005
SPXW261006C07650000,7643.99,7650.0,75.7,75.4,76.0,0.04698247826792645,0.0525,0.11364869514465331,0.9992143790849672
SPXW261006C07660000,7643.99,7660.0,69.85,69.6,70.1,0.04698247826792645,0.0525,0.111951171836853,0.9979099216710182
SPXW261006C07670000,7643.99,7670.0,63.75,63.5,64.0,0.04698247826792645,0.0525,0.10965856170654298,0.9966088657105606
SPXW261006C07675000,7643.99,7675.0,61.15,60.9,61.4,0.04698247826792645,0.0525,0.10904440158843993,0.9959596091205212
SPXW261006C07680000,7643.99,7680.0,58.8,58.6,59.0,0.04698247826792645,0.0525,0.1086400477218628,0.9953111979166667
SPXW261006C07690000,7643.99,7690.0,53.599999999999994,53.4,53.8,0.04698247826792645,0.0525,0.10700355895996094,0.9940169050715214
SPXW261006C07700000,7643.99,7700.0,48.7,48.4,49.0,0.04698247826792645,0.0525,0.10561502304077147,0.992725974025974
SPXW261006C07710000,7643.99,7710.0,44.05,43.8,44.3,0.04698247826792645,0.0525,0.10402049552917478,0.9914383916990921
SPXW261006C07720000,7643.99,7720.0,39.400000000000006,39.2,39.6,0.04698247826792645,0.0525,0.10204259477615357,0.9901541450777201
SPXW261006C07725000,7643.99,7725.0,37.400000000000006,37.2,37.6,0.04698247826792645,0.0525,0.10145322994232177,0.9895132686084143
SPXW261006C07730000,7643.99,7730.0,35.7,35.5,35.9,0.04698247826792645,0.0525,0.10124914567947388,0.9888732212160414
SPXW261006C07740000,7643.99,7740.0,31.85,31.7,32.0,0.04698247826792645,0.0525,0.09975189197540284,0.9875956072351421
SPXW261006C07750000,7643.99,7750.0,28.4,28.2,28.6,0.04698247826792645,0.0525,0.09867997276306154,0.9863212903225806
SPXW261006C07760000,7643.99,7760.0,25.1,24.9,25.3,0.04698247826792645,0.0525,0.09736963735580442,0.9850502577319588
SPXW261006C07770000,7643.99,7770.0,22.049999999999997,21.9,22.2,0.04698247826792645,0.0525,0.09597537944793703,0.9837824967824967
SPXW261006C07775000,7643.99,7775.0,20.85,20.7,21.0,0.04698247826792645,0.0525,0.09578083183288574,0.9831498392282958
SPXW261006C07780000,7643.99,7780.0,19.549999999999997,19.4,19.7,0.04698247826792645,0.0525,0.0952887408065796,0.9825179948586118
SPXW261006C07800000,7643.99,7800.0,15.05,14.9,15.2,0.04698247826792645,0.0525,0.09369039863586426,0.979998717948718
SPXW261006C07810000,7643.99,7810.0,13.05,12.9,13.2,0.04698247826792645,0.0525,0.092782509765625,0.9787439180537771
SPXW261006C07820000,7643.99,7820.0,11.35,11.2,11.5,0.04698247826792645,0.0525,0.09214927635192871,0.9774923273657289
SPXW261006C07825000,7643.99,7825.0,10.55,10.4,10.7,0.04698247826792645,0.0525,0.09179832771301269,0.9768677316293929
SPXW261006C07850000,7643.99,7850.0,7.449999999999999,7.3,7.6,0.04698247826792645,0.0525,0.09100869327545166,0.9737566878980891
SPXW261006C07875000,7643.99,7875.0,5.050000000000001,4.9,5.2,0.04698247826792645,0.0525,0.08996729133605957,0.9706653968253968
SPXW261006C07900000,7643.99,7900.0,3.55,3.4,3.7,0.04698247826792645,0.0525,0.09022668815612794,0.967593670886076
SPXW261006C07925000,7643.99,7925.0,2.525,2.4,2.65,0.04698247826792645,0.0525,0.0908370336151123,0.9645413249211356
SPXW261006C07950000,7643.99,7950.0,1.85,1.75,1.95,0.04698247826792645,0.0525,0.09203483657836914,0.9615081761006289
SPXW261006C07975000,7643.99,7975.0,1.425,1.35,1.5,0.04698247826792645,0.0525,0.09394216613769531,0.9584940438871473
SPXW261006C08000000,7643.99,8000.0,1.1,1.0,1.2,0.04698247826792645,0.0525,0.0963530307006836,0.95549875
SPXW261006C08025000,7643.99,8025.0,0.9,0.8,1.0,0.04698247826792645,0.0525,0.09925217163085936,0.9525221183800623
SPXW261006C08050000,7643.99,8050.0,0.75,0.65,0.85,0.04698247826792645,0.0525,0.10233441619873046,0.9495639751552795
SPXW261006C08075000,7643.99,8075.0,0.675,0.6,0.75,0.04698247826792645,0.0525,0.10581338531494139,0.9466241486068111
SPXW261006C08100000,7643.99,8100.0,0.575,0.5,0.65,0.04698247826792645,0.0525,0.10892614715576171,0.9437024691358025
SPXW261007C07075000,7643.99,7075.0,588.0,578.1,597.9,0.049720329055058556,0.0525,0.28290512023925773,1.0804226148409894
SPXW261007C07100000,7643.99,7100.0,563.6,553.6,573.6,0.049720329055058556,0.0525,0.27561530666351314,1.0766183098591549
SPXW261007C07150000,7643.99,7150.0,515.05,504.8,525.3,0.049720329055058556,0.0525,0.2614247747421265,1.0690895104895104
SPXW261007C07175000,7643.99,7175.0,488.65,478.4,498.9,0.049720329055058556,0.0525,0.24827564476013184,1.0653644599303136
SPXW261007C07370000,7643.99,7370.0,304.75,302.5,307.0,0.049720329055058556,0.0525,0.17888318073272708,1.0371763907734057
SPXW261007C07390000,7643.99,7390.0,286.5,276.3,296.7,0.049720329055058556,0.0525,0.1896557780838013,1.0343694181326115
SPXW261007C07400000,7643.99,7400.0,276.55,274.1,279.0,0.049720329055058556,0.0525,0.17040700817108156,1.0329716216216216
SPXW261007C07420000,7643.99,7420.0,257.85,247.6,268.1,0.049720329055058556,0.0525,0.1789594739151001,1.030187331536388
SPXW261007C07450000,7643.99,7450.0,232.3,223.9,240.7,0.049720329055058556,0.0525,0.16990347316741944,1.0260389261744967
SPXW261007C07470000,7643.99,7470.0,215.45,212.9,218.0,0.049720329055058556,0.0525,0.15589223022460938,1.0232918340026773
SPXW261007C07480000,7643.99,7480.0,206.14999999999998,203.7,208.6,0.049720329055058556,0.0525,0.15222062082290652,1.0219237967914439
SPXW261007C07500000,7643.99,7500.0,189.7,187.5,191.9,0.049720329055058556,0.0525,0.1481160476112366,1.0191986666666666
SPXW261007C07530000,7643.99,7530.0,164.7,162.4,167.0,0.049720329055058556,0.0525,0.1411867193222046,1.0151381142098272
SPXW261007C07540000,7643.99,7540.0,157.35,155.0,159.7,0.049720329055058556,0.0525,0.14013387340545652,1.013791777188329
SPXW261007C07550000,7643.99,7550.0,149.55,147.3,151.8,0.049720329055058556,0.0525,0.1379824056625366,1.0124490066225165
SPXW261007C07570000,7643.99,7570.0,133.60000000000002,133.4,133.8,0.049720329055058556,0.0525,0.1299296602630615,1.0097741083223248
SPXW261007C07575000,7643.99,7575.0,129.85,129.6,130.1,0.049720329055058556,0.0525,0.1290103274154663,1.0091075907590759
SPXW261007C07580000,7643.99,7580.0,126.4,126.2,126.6,0.049720329055058556,0.0525,0.12833322542190548,1.0084419525065962
SPXW261007C07600000,7643.99,7600.0,111.9,111.6,112.2,0.049720329055058556,0.0525,0.12452428829193116,1.0057881578947367
SPXW261007C07610000,7643.99,7610.0,104.85,104.6,105.1,0.049720329055058556,0.0525,0.12244148441314699,1.004466491458607
SPXW261007C07625000,7643.99,7625.0,95.75,94.8,96.7,0.049720329055058556,0.0525,0.12206192583084108,1.0024904918032786
SPXW261007C07630000,7643.99,7630.0,91.5,91.2,91.8,0.049720329055058556,0.0525,0.11885761217117308,1.0018335517693315
SPXW261007C07640000,7643.99,7640.0,85.15,84.9,85.4,0.049720329055058556,0.0525,0.11704564908981321,1.0005222513089005
SPXW261007C07650000,7643.99,7650.0,79.5,79.2,79.8,0.049720329055058556,0.0525,0.11609389163970947,0.9992143790849672
SPXW261007C07660000,7643.99,7660.0,73.45,73.2,73.7,0.049720329055058556,0.0525,0.1141713034439087,0.9979099216710182
SPXW261007C07670000,7643.99,7670.0,67.55,67.3,67.8,0.049720329055058556,0.0525,0.11224299325942994,0.9966088657105606
SPXW261007C07675000,7643.99,7675.0,65.1,64.9,65.3,0.049720329055058556,0.0525,0.1118043074607849,0.9959596091205212
SPXW261007C07680000,7643.99,7680.0,62.05,61.8,62.3,0.049720329055058556,0.0525,0.11058170921325683,0.9953111979166667
SPXW261007C07690000,7643.99,7690.0,56.85,56.6,57.1,0.049720329055058556,0.0525,0.10903867959976196,0.9940169050715214
SPXW261007C07700000,7643.99,7700.0,51.8,51.6,52.0,0.049720329055058556,0.0525,0.10731636100769043,0.992725974025974
SPXW261007C07710000,7643.99,7710.0,47.099999999999994,46.8,47.4,0.049720329055058556,0.0525,0.10599267429351807,0.9914383916990921
SPXW261007C07720000,7643.99,7720.0,42.7,42.5,42.9,0.049720329055058556,0.0525,0.10447443996429441,0.9901541450777201
SPXW261007C07725000,7643.99,7725.0,40.75,40.5,41.0,0.049720329055058556,0.0525,0.10411586200714108,0.9895132686084143
SPXW261007C07730000,7643.99,7730.0,38.65,38.4,38.9,0.049720329055058556,0.0525,0.10336437416076658,0.9888732212160414
SPXW261007C07740000,7643.99,7740.0,34.7,34.5,34.9,0.049720329055058556,0.0525,0.10188810108184813,0.9875956072351421
SPXW261007C07750000,7643.99,7750.0,31.4,31.2,31.6,0.049720329055058556,0.0525,0.10117094516754149,0.9863212903225806
SPXW261007C07760000,7643.99,7760.0,27.8,27.6,28.0,0.049720329055058556,0.0525,0.09958023231506347,0.9850502577319588
SPXW261007C07770000,7643.99,7770.0,24.9,24.7,25.1,0.049720329055058556,0.0525,0.09879822719573976,0.9837824967824967
SPXW261007C07775000,7643.99,7775.0,23.7,23.4,24.0,0.049720329055058556,0.0525,0.09890503765106202,0.9831498392282958
SPXW261007C07780000,7643.99,7780.0,22.2,22.0,22.4,0.049720329055058556,0.0525,0.09800477809906007,0.9825179948586118
SPXW261007C07790000,7643.99,7790.0,19.65,19.5,19.8,0.049720329055058556,0.0525,0.09700533740997315,0.9812567394094993
SPXW261007C07800000,7643.99,7800.0,17.35,17.2,17.5,0.049720329055058556,0.0525,0.09619662967681886,0.979998717948718
SPXW261007C07810000,7643.99,7810.0,15.15,15.0,15.3,0.049720329055058556,0.0525,0.095185745010376,0.9787439180537771
SPXW261007C07820000,7643.99,7820.0,13.2,13.0,13.4,0.049720329055058556,0.0525,0.09441899852752687,0.9774923273657289
SPXW261007C07825000,7643.99,7825.0,12.399999999999999,12.2,12.6,0.049720329055058556,0.0525,0.0942397095489502,0.9768677316293929
SPXW261007C07850000,7643.99,7850.0,8.8,8.6,9.0,0.049720329055058556,0.0525,0.09294654010772706,0.9737566878980891
SPXW261007C07875000,7643.99,7875.0,6.25,6.1,6.4,0.049720329055058556,0.0525,0.09220268157958984,0.9706653968253968
SPXW261007C07900000,7643.99,7900.0,4.5,4.4,4.6,0.049720329055058556,0.0525,0.09215690567016602,0.967593670886076
SPXW261007C07925000,7643.99,7925.0,3.15,3.0,3.3,0.049720329055058556,0.0525,0.09237052658081055,0.9645413249211356
SPXW261007C07950000,7643.99,7950.0,2.35,2.25,2.45,0.049720329055058556,0.0525,0.09339285522460938,0.9615081761006289
SPXW261007C07975000,7643.99,7975.0,1.7000000000000002,1.6,1.8,0.049720329055058556,0.0525,0.09430837341308594,0.9584940438871473
SPXW261007C08000000,7643.99,8000.0,1.35,1.25,1.45,0.049720329055058556,0.0525,0.0966734620666504,0.95549875
SPXW261007C08025000,7643.99,8025.0,1.1,1.0,1.2,0.049720329055058556,0.0525,0.09934372344970702,0.9525221183800623
SPXW261007C08050000,7643.99,8050.0,0.9,0.8,1.0,0.049720329055058556,0.0525,0.10199872619628905,0.9495639751552795
SPXW261007C08075000,7643.99,8075.0,0.7749999999999999,0.7,0.85,0.049720329055058556,0.0525,0.10486734985351562,0.9466241486068111
SPXW261007C08100000,7643.99,8100.0,0.675,0.6,0.75,0.049720329055058556,0.0525,0.10813269805908202,0.9437024691358025
SPXW261007C08125000,7643.99,8125.0,0.575,0.5,0.65,0.049720329055058556,0.0525,0.11106235626220701,0.9407987692307692
SPXW261008C07075000,7643.99,7075.0,589.55,579.6,599.5,0.05245817984219065,0.0525,0.280532402267456,1.0804226148409894
SPXW261008C07100000,7643.99,7100.0,565.35,555.1,575.6,0.05245817984219065,0.0525,0.27436028381347655,1.0766183098591549
SPXW261008C07200000,7643.99,7200.0,467.95,458.0,477.9,0.05245817984219065,0.0525,0.24279016494750977,1.0616652777777777
SPXW261008C07250000,7643.99,7250.0,418.25,408.0,428.5,0.05245817984219065,0.0525,0.22502529743194577,1.054343448275862
SPXW261008C07350000,7643.99,7350.0,325.15,315.4,334.9,0.05245817984219065,0.0525,0.19849434326171872,1.0399986394557823
SPXW261008C07375000,7643.99,7375.0,302.45,300.0,304.9,0.05245817984219065,0.0525,0.1783529431152344,1.036473220338983
SPXW261008C07380000,7643.99,7380.0,297.9,295.4,300.4,0.05245817984219065,0.0525,0.17728102390289308,1.035771002710027
SPXW261008C07400000,7643.99,7400.0,279.0,276.3,281.7,0.05245817984219065,0.0525,0.17146748340606693,1.0329716216216216
SPXW261008C07425000,7643.99,7425.0,257.35,255.0,259.7,0.05245817984219065,0.0525,0.16635965484619147,1.0294936026936026
SPXW261008C07450000,7643.99,7450.0,235.05,226.9,243.2,0.05245817984219065,0.0525,0.17004843021392824,1.0260389261744967
SPXW261008C07475000,7643.99,7475.0,213.5,211.0,216.0,0.05245817984219065,0.0525,0.15484701362609868,1.0226073578595318
SPXW261008C07500000,7643.99,7500.0,192.5,190.1,194.9,0.05245817984219065,0.0525,0.14933101654052733,1.0191986666666666
SPXW261008C07510000,7643.99,7510.0,184.85000000000002,182.4,187.3,0.05245817984219065,0.0525,0.14822858005523687,1.0178415446071905
SPXW261008C07525000,7643.99,7525.0,171.95,169.5,174.4,0.05245817984219065,0.0525,0.14397523513793942,1.0158126245847177
SPXW261008C07550000,7643.99,7550.0,152.7,152.4,153.0,0.05245817984219065,0.0525,0.13642983940124512,1.0124490066225165
SPXW261008C07570000,7643.99,7570.0,137.05,136.8,137.3,0.05245817984219065,0.0525,0.131844619140625,1.0097741083223248
SPXW261008C07575000,7643.99,7575.0,133.3,133.0,133.6,0.05245817984219065,0.0525,0.13091765697479246,1.0091075907590759
SPXW261008C07580000,7643.99,7580.0,129.55,129.3,129.8,0.05245817984219065,0.0525,0.12979996185302733,1.0084419525065962
SPXW261008C07590000,7643.99,7590.0,122.55,122.3,122.8,0.05245817984219065,0.0525,0.12827791286468504,1.0071133069828722
SPXW261008C07600000,7643.99,7600.0,115.9,115.6,116.2,0.05245817984219065,0.0525,0.12710871984481809,1.0057881578947367
SPXW261008C07610000,7643.99,7610.0,109.1,108.8,109.4,0.05245817984219065,0.0525,0.12544743579864504,1.004466491458607
SPXW261008C07620000,7643.99,7620.0,101.65,101.4,101.9,0.05245817984219065,0.0525,0.12260932941436768,1.0031482939632546
SPXW261008C07625000,7643.99,7625.0,98.3,98.0,98.6,0.05245817984219065,0.0525,0.12172814315795899,1.0024904918032786
SPXW261008C07630000,7643.99,7630.0,95.65,95.4,95.9,0.05245817984219065,0.0525,0.12161370338439942,1.0018335517693315
SPXW261008C07640000,7643.99,7640.0,88.7,88.4,89.0,0.05245817984219065,0.0525,0.11914943359374999,1.0005222513089005
SPXW261008C07650000,7643.99,7650.0,82.7,82.4,83.0,0.05245817984219065,0.0525,0.11767125318527222,0.9992143790849672
SPXW261008C07660000,7643.99,7660.0,76.65,76.4,76.9,0.05245817984219065,0.0525,0.11580207021713257,0.9979099216710182
SPXW261008C07670000,7643.99,7670.0,70.95,70.7,71.2,0.05245817984219065,0.0525,0.11421707935333252,0.9966088657105606
SPXW261008C07675000,7643.99,7675.0,68.3,68.1,68.5,0.05245817984219065,0.0525,0.11352662605285643,0.9959596091205212
SPXW261008C07680000,7643.99,7680.0,65.45,65.2,65.7,0.05245817984219065,0.0525,0.1126282738304138,0.9953111979166667
SPXW261008C07690000,7643.99,7690.0,60.2,60.0,60.4,0.05245817984219065,0.0525,0.1110318389892578,0.9940169050715214
SPXW261008C07700000,7643.99,7700.0,55.099999999999994,54.8,55.4,0.05245817984219065,0.0525,0.10955556591033937,0.992725974025974
SPXW261008C07710000,7643.99,7710.0,50.400000000000006,50.2,50.6,0.05245817984219065,0.0525,0.10805259021759032,0.9914383916990921
SPXW261008C07720000,7643.99,7720.0,45.95,45.7,46.2,0.05245817984219065,0.0525,0.10681282600402833,0.9901541450777201
SPXW261008C07725000,7643.99,7725.0,43.7,43.4,44.0,0.05245817984219065,0.0525,0.1060689674758911,0.9895132686084143
SPXW261008C07730000,7643.99,7730.0,41.65,41.4,41.9,0.05245817984219065,0.0525,0.10539186548233032,0.9888732212160414
SPXW261008C07740000,7643.99,7740.0,37.7,37.5,37.9,0.05245817984219065,0.0525,0.10408153007507323,0.9875956072351421
SPXW261008C07750000,7643.99,7750.0,34.0,33.8,34.2,0.05245817984219065,0.0525,0.10288754177093505,0.9863212903225806
SPXW261008C07760000,7643.99,7760.0,30.9,30.6,31.2,0.05245817984219065,0.0525,0.10247937324523926,0.9850502577319588
SPXW261008C07770000,7643.99,7770.0,27.5,27.3,27.7,0.05245817984219065,0.0525,0.10090010437011719,0.9837824967824967
SPXW261008C07775000,7643.99,7775.0,26.1,25.9,26.3,0.05245817984219065,0.0525,0.10056059970855712,0.9831498392282958
SPXW261008C07780000,7643.99,7780.0,24.65,24.4,24.9,0.05245817984219065,0.0525,0.10013717254638671,0.9825179948586118
SPXW261008C07790000,7643.99,7790.0,21.8,21.6,22.0,0.05245817984219065,0.0525,0.09882492980957032,0.9812567394094993
SPXW261008C07800000,7643.99,7800.0,19.3,19.1,19.5,0.05245817984219065,0.0525,0.09786745037078858,0.979998717948718
SPXW261008C07810000,7643.99,7810.0,17.3,17.1,17.5,0.05245817984219065,0.0525,0.09753176036834717,0.9787439180537771
SPXW261008C07820000,7643.99,7820.0,15.2,15.0,15.4,0.05245817984219065,0.0525,0.09663150081634522,0.9774923273657289
SPXW261008C07825000,7643.99,7825.0,14.2,14.0,14.4,0.05245817984219065,0.0525,0.09613940979003907,0.9768677316293929
SPXW261008C07850000,7643.99,7850.0,10.45,10.3,10.6,0.05245817984219065,0.0525,0.09511326648712161,0.9737566878980891
SPXW261008C07875000,7643.99,7875.0,7.449999999999999,7.3,7.6,0.05245817984219065,0.0525,0.0940070153427124,0.9706653968253968
SPXW261008C07900000,7643.99,7900.0,5.449999999999999,5.3,5.6,0.05245817984219065,0.0525,0.09404897659301759,0.967593670886076
SPXW261008C07925000,7643.99,7925.0,3.85,3.7,4.0,0.05245817984219065,0.0525,0.0937438038635254,0.9645413249211356
SPXW261008C07950000,7643.99,7950.0,2.875,2.75,3.0,0.05245817984219065,0.0525,0.09462880477905275,0.9615081761006289
SPXW261008C07975000,7643.99,7975.0,2.15,2.05,2.25,0.05245817984219065,0.0525,0.09560535751342775,0.9584940438871473
SPXW261008C08000000,7643.99,8000.0,1.65,1.55,1.75,0.05245817984219065,0.0525,0.09720751434326172,0.95549875
SPXW261008C08025000,7643.99,8025.0,1.35,1.25,1.45,0.05245817984219065,0.0525,0.09974044799804688,0.9525221183800623
SPXW261008C08050000,7643.99,8050.0,1.075,1.0,1.15,0.05245817984219065,0.0525,0.10155622573852538,0.9495639751552795
SPXW261008C08075000,7643.99,8075.0,0.9,0.8,1.0,0.05245817984219065,0.0525,0.10462321166992186,0.9466241486068111
SPXW261008C08100000,7643.99,8100.0,0.7749999999999999,0.7,0.85,0.05245817984219065,0.0525,0.1072782144165039,0.9437024691358025
SPXW261008C08125000,7643.99,8125.0,0.675,0.6,0.75,0.05245817984219065,0.0525,0.11039097625732422,0.9407987692307692
SPXW261008C08150000,7643.99,8150.0,0.6,0.5,0.7,0.05245817984219065,0.0525,0.11417511810302736,0.9379128834355828
SPXW261008C08175000,7643.99,8175.0,0.525,0.45,0.6,0.05245817984219065,0.0525,0.11667753448486329,0.9350446483180428
SPXW261009C06950000,7643.99,6950.0,715.5,705.5,725.5,0.055196030629322754,0.0525,0.3211394485855102,1.0998546762589927
SPXW261009C07000000,7643.99,7000.0,664.45,654.2,674.7,0.055196030629322754,0.0525,0.30120022537231445,1.0919985714285714
SPXW261009C07025000,7643.99,7025.0,641.8,631.8,651.8,0.055196030629322754,0.0525,0.29813323944091785,1.0881124555160142
SPXW261009C07150000,7643.99,7150.0,520.0,510.0,530.0,0.055196030629322754,0.0525,0.2607228774642944,1.0690895104895104
SPXW261009C07200000,7643.99,7200.0,471.7,461.7,481.7,0.055196030629322754,0.0525,0.24590674144744873,1.0616652777777777
SPXW261009C07250000,7643.99,7250.0,422.1,411.9,432.3,0.055196030629322754,0.0525,0.22812661529541017,1.054343448275862
SPXW261009C07300000,7643.99,7300.0,376.04999999999995,366.2,385.9,0.055196030629322754,0.0525,0.2159731113433838,1.0471219178082192
SPXW261009C07325000,7643.99,7325.0,352.25,349.4,355.1,0.055196030629322754,0.0525,0.19443173130035402,1.0435481228668941
SPXW261009C07350000,7643.99,7350.0,328.9,319.1,338.7,0.055196030629322754,0.0525,0.20110357009887692,1.0399986394557823
SPXW261009C07370000,7643.99,7370.0,311.0,308.3,313.7,0.055196030629322754,0.0525,0.1835179915618896,1.0371763907734057
SPXW261009C07375000,7643.99,7375.0,305.9,303.5,308.3,0.055196030629322754,0.0525,0.18072947574615478,1.036473220338983
SPXW261009C07400000,7643.99,7400.0,283.54999999999995,280.9,286.2,0.055196030629322754,0.0525,0.17573608695983886,1.0329716216216216
SPXW261009C07420000,7643.99,7420.0,265.4,262.8,268.0,0.055196030629322754,0.0525,0.1704527840805054,1.030187331536388
SPXW261009C07425000,7643.99,7425.0,260.9,258.3,263.5,0.055196030629322754,0.0525,0.16917487327575684,1.0294936026936026
SPXW261009C07440000,7643.99,7440.0,248.85,246.5,251.2,0.055196030629322754,0.0525,0.16724656309127808,1.0274180107526882
SPXW261009C07450000,7643.99,7450.0,239.5,237.0,242.0,0.055196030629322754,0.0525,0.16415478187561036,1.0260389261744967
SPXW261009C07475000,7643.99,7475.0,218.7,216.4,221.0,0.055196030629322754,0.0525,0.15930253547668458,1.0226073578595318
SPXW261009C07480000,7643.99,7480.0,213.95,207.1,220.8,0.055196030629322754,0.0525,0.16452098915100097,1.0219237967914439
SPXW261009C07490000,7643.99,7490.0,205.55,198.7,212.4,0.055196030629322754,0.0525,0.16223982299804687,1.0205594125500668
SPXW261009C07500000,7643.99,7500.0,197.2,194.8,199.6,0.055196030629322754,0.0525,0.15314186100006105,1.0191986666666666
SPXW261009C07510000,7643.99,7510.0,188.75,186.6,190.9,0.055196030629322754,0.0525,0.15028086666107182,1.0178415446071905
SPXW261009C07520000,7643.99,7520.0,181.75,179.4,184.1,0.055196030629322754,0.0525,0.1501435389328003,1.0164880319148937
SPXW261009C07525000,7643.99,7525.0,177.45,175.3,179.6,0.055196030629322754,0.0525,0.14838116641998295,1.0158126245847177
SPXW261009C07530000,7643.99,7530.0,173.2,170.9,175.5,0.055196030629322754,0.0525,0.14717954879760742,1.0151381142098272
SPXW261009C07540000,7643.99,7540.0,164.8,162.3,167.3,0.055196030629322754,0.0525,0.14468476173400877,1.013791777188329
SPXW261009C07550000,7643.99,7550.0,157.35,157.1,157.6,0.055196030629322754,0.0525,0.13990880851745605,1.0124490066225165
SPXW261009C07560000,7643.99,7560.0,150.25,150.0,150.5,0.055196030629322754,0.0525,0.13872626419067385,1.0111097883597884
SPXW261009C07570000,7643.99,7570.0,142.89999999999998,142.6,143.2,0.055196030629322754,0.0525,0.137089775428772,1.0097741083223248
SPXW261009C07575000,7643.99,7575.0,139.15,138.9,139.4,0.055196030629322754,0.0525,0.1359987829208374,1.0091075907590759
SPXW261009C07580000,7643.99,7580.0,135.3,135.0,135.6,0.055196030629322754,0.0525,0.1348658291625977,1.0084419525065962
SPXW261009C07590000,7643.99,7590.0,128.1,127.8,128.4,0.055196030629322754,0.0525,0.1330214414787292,1.0071133069828722
SPXW261009C07600000,7643.99,7600.0,120.45,120.2,120.7,0.055196030629322754,0.0525,0.13031494083404538,1.0057881578947367
SPXW261009C07610000,7643.99,7610.0,113.65,113.4,113.9,0.055196030629322754,0.0525,0.12864984212875363,1.004466491458607
SPXW261009C07620000,7643.99,7620.0,106.7,106.4,107.0,0.055196030629322754,0.0525,0.12664905342102048,1.0031482939632546
SPXW261009C07625000,7643.99,7625.0,103.55,103.3,103.8,0.055196030629322754,0.0525,0.12590710222244264,1.0024904918032786
SPXW261009C07630000,7643.99,7630.0,100.65,100.4,100.9,0.055196030629322754,0.0525,0.12551228500366213,1.0018335517693315
SPXW261009C07640000,7643.99,7640.0,94.4,94.2,94.6,0.055196030629322754,0.0525,0.12389105487823486,1.0005222513089005
SPXW261009C07650000,7643.99,7650.0,87.85,87.6,88.1,0.055196030629322754,0.0525,0.12177773372650147,0.9992143790849672
